config_id,family,hardness,threshold_value,threshold_unit,run_id,seed,feasible_found,first_feasible_iteration,stop_iteration,final_best_objective_cost,final_best_violation,final_best_feasible_cost,final_best_kp,final_best_ti,final_best_td,final_best_tf
pm_easy,pm,easy,11.7,deg,0,20260413,1,0,33,0.23670045205622264,0.0,0.23670045205622264,9.967856213812777,0.6899493890467236,0.6892698281368324,0.13785396562736646
pm_easy,pm,easy,11.7,deg,1,20260414,1,0,30,0.23863965133851078,0.0,0.23863965133851078,10.0,0.676315758007815,0.7341485757524429,0.14682971515048857
pm_easy,pm,easy,11.7,deg,2,20260415,1,0,32,0.23604948098956868,0.0,0.23604948098956868,9.997017398013966,0.6915543027611192,0.6930794251948599,0.138615885038972
pm_easy,pm,easy,11.7,deg,3,20260416,1,0,29,0.23590118552256345,0.0,0.23590118552256345,10.0,0.7077099933226725,0.6900443836081094,0.13800887672162188
pm_easy,pm,easy,11.7,deg,4,20260417,1,0,24,0.23677425146521336,0.0,0.23677425146521336,9.979463153581653,0.7017254935241958,0.6766161848222602,0.13532323696445203
pm_easy,pm,easy,11.7,deg,5,20260418,1,0,24,0.23588344006431866,0.0,0.23588344006431866,10.0,0.7037309221506336,0.6884409261754458,0.13768818523508916
pm_easy,pm,easy,11.7,deg,6,20260419,1,0,26,0.23600014592155372,0.0,0.23600014592155372,10.0,0.7087682412762202,0.6942872948485717,0.13885745896971433
pm_easy,pm,easy,11.7,deg,7,20260420,1,0,22,0.2359690866409063,0.0,0.2359690866409063,10.0,0.7241305707576088,0.687442042620949,0.1374884085241898
pm_easy,pm,easy,11.7,deg,8,20260421,1,0,30,0.23606517324667703,0.0,0.23606517324667703,9.997680266076493,0.719942310447947,0.6793753545991247,0.13587507091982493
pm_easy,pm,easy,11.7,deg,9,20260422,1,0,28,0.2359131426335212,0.0,0.2359131426335212,10.0,0.7136961259749056,0.6825711759046982,0.13651423518093964
pm_easy,pm,easy,11.7,deg,10,20260423,1,0,36,0.23641974055653145,0.0,0.23641974055653145,10.0,0.6685750715621355,0.7004472068340368,0.14008944136680737
pm_easy,pm,easy,11.7,deg,11,20260424,1,0,25,0.23598467786058472,0.0,0.23598467786058472,10.0,0.6895173699769046,0.6921449601879557,0.13842899203759113
pm_easy,pm,easy,11.7,deg,12,20260425,1,0,22,0.23589501783378422,0.0,0.23589501783378422,10.0,0.7032864250714527,0.6846814760020912,0.13693629520041822
pm_easy,pm,easy,11.7,deg,13,20260426,1,0,32,0.23675553767789334,0.0,0.23675553767789334,9.980690602670808,0.7461674152899519,0.6862643863393354,0.13725287726786708
pm_easy,pm,easy,11.7,deg,14,20260427,1,0,42,0.23688340967485694,0.0,0.23688340967485694,10.0,0.7097040931146115,0.7107898251931961,0.14215796503863923
pm_easy,pm,easy,11.7,deg,15,20260428,1,0,21,0.23589935442818757,0.0,0.23589935442818757,10.0,0.7167334235638445,0.6851410204714495,0.1370282040942899
pm_easy,pm,easy,11.7,deg,16,20260429,1,0,23,0.23888837886276298,0.0,0.23888837886276298,10.0,0.8143288960508382,0.6762875368238369,0.13525750736476738
pm_easy,pm,easy,11.7,deg,17,20260430,1,0,23,0.23651668491724814,0.0,0.23651668491724814,10.0,0.661011010427715,0.6892363629981842,0.13784727259963686
pm_easy,pm,easy,11.7,deg,18,20260431,1,0,39,0.2361857327094386,0.0,0.2361857327094386,10.0,0.6874628771110584,0.6997053907504397,0.13994107815008794
pm_easy,pm,easy,11.7,deg,19,20260432,1,0,30,0.23705480329762202,0.0,0.23705480329762202,10.0,0.6947953270021956,0.7149886102034831,0.14299772204069663
pm_easy,pm,easy,11.7,deg,20,20260433,1,0,24,0.23646416492294112,0.0,0.23646416492294112,10.0,0.7064386428041678,0.7049298726987893,0.14098597453975786
pm_easy,pm,easy,11.7,deg,21,20260434,1,0,41,0.2358869874379813,0.0,0.2358869874379813,10.0,0.702210197945488,0.6886004302061831,0.13772008604123662
pm_easy,pm,easy,11.7,deg,22,20260435,1,0,21,0.23615750052651063,0.0,0.23615750052651063,10.0,0.7351798907583995,0.6784236232126338,0.13568472464252676
pm_easy,pm,easy,11.7,deg,23,20260436,1,0,24,0.2359130850600016,0.0,0.2359130850600016,10.0,0.7181450777656228,0.6870035213213898,0.13740070426427795
pm_easy,pm,easy,11.7,deg,24,20260437,1,0,40,0.2367639368913986,0.0,0.2367639368913986,9.96469740111534,0.6987402127767101,0.6946569359461555,0.1389313871892311
pm_easy,pm,easy,11.7,deg,25,20260438,1,0,22,0.23593671251117,0.0,0.23593671251117,9.998048187674561,0.703392657283349,0.6850171736817785,0.1370034347363557
pm_easy,pm,easy,11.7,deg,26,20260439,1,0,32,0.23597951768106015,0.0,0.23597951768106015,10.0,0.7229249967359739,0.688953595004752,0.13779071900095038
pm_easy,pm,easy,11.7,deg,27,20260440,1,0,22,0.23601449226273757,0.0,0.23601449226273757,10.0,0.6919173185645813,0.683210064766188,0.13664201295323758
pm_easy,pm,easy,11.7,deg,28,20260441,1,0,27,0.23589896905311095,0.0,0.23589896905311095,9.999098957457642,0.70634108489148,0.6878182279423298,0.13756364558846595
pm_easy,pm,easy,11.7,deg,29,20260442,1,0,36,0.23632305046413193,0.0,0.23632305046413193,10.0,0.6674525043474249,0.6929653174399856,0.1385930634879971
pm_easy,pm,easy,11.7,deg,30,20260443,1,0,28,0.2372192128856476,0.0,0.2372192128856476,9.992141502072462,0.6430720413581215,0.6975405668784558,0.13950811337569116
pm_easy,pm,easy,11.7,deg,31,20260444,1,0,21,0.24335720085357135,0.0,0.24335720085357135,9.706485043394387,0.6894745880029393,0.7201195398748544,0.1440239079749709
pm_easy,pm,easy,11.7,deg,32,20260445,1,0,29,0.2362722662167921,0.0,0.2362722662167921,10.0,0.6706294288372631,0.6889490395649708,0.13778980791299417
pm_easy,pm,easy,11.7,deg,33,20260446,1,0,22,0.23630829108792495,0.0,0.23630829108792495,10.0,0.702573956665351,0.7025560212685201,0.14051120425370403
pm_easy,pm,easy,11.7,deg,34,20260447,1,0,21,0.2358885165537019,0.0,0.2358885165537019,10.0,0.7026068516120058,0.6889566741563248,0.13779133483126496
pm_easy,pm,easy,11.7,deg,35,20260448,1,0,24,0.23602770227998307,0.0,0.23602770227998307,10.0,0.6995784266593937,0.6803951542864096,0.13607903085728193
pm_easy,pm,easy,11.7,deg,36,20260449,1,0,31,0.23587753065219746,0.0,0.23587753065219746,10.0,0.7052876541087334,0.6873983337426887,0.13747966674853773
pm_easy,pm,easy,11.7,deg,37,20260450,1,0,23,0.23694054595858552,0.0,0.23694054595858552,9.955673928747544,0.6949813653470103,0.6916019202267067,0.13832038404534136
pm_easy,pm,easy,11.7,deg,38,20260451,1,0,19,0.2359366403721352,0.0,0.2359366403721352,10.0,0.6928459866761847,0.6894774126566371,0.1378954825313274
pm_easy,pm,easy,11.7,deg,39,20260452,1,0,30,0.23588230771049903,0.0,0.23588230771049903,10.0,0.7025778879837381,0.6872245760203174,0.1374449152040635
pm_easy,pm,easy,11.7,deg,40,20260453,1,0,22,0.2363503577192889,0.0,0.2363503577192889,9.996032722797333,0.7086098237734592,0.6755408395020857,0.13510816790041713
pm_easy,pm,easy,11.7,deg,41,20260454,1,0,33,0.24112628375108752,0.0,0.24112628375108752,9.92252420474068,0.7713310040093144,0.6531004611169798,0.13062009222339596
pm_easy,pm,easy,11.7,deg,42,20260455,1,0,38,0.26054820273390566,0.0,0.26054820273390566,9.234499262692003,0.819404108048559,0.6952110036191486,0.13904220072382972
pm_easy,pm,easy,11.7,deg,43,20260456,1,0,21,0.2358856591486618,0.0,0.2358856591486618,10.0,0.7117043348598563,0.68761665310196,0.137523330620392
pm_easy,pm,easy,11.7,deg,44,20260457,1,0,31,0.23745866247160463,0.0,0.23745866247160463,9.936147638675214,0.687184905036993,0.6912108307680186,0.1382421661536037
pm_easy,pm,easy,11.7,deg,45,20260458,1,0,26,0.23611959209036468,0.0,0.23611959209036468,10.0,0.7126692666226018,0.6769346076438439,0.1353869215287688
pm_easy,pm,easy,11.7,deg,46,20260459,1,0,21,0.23593445755711975,0.0,0.23593445755711975,9.997895909421851,0.7134472141108678,0.6855189241499332,0.13710378482998664
pm_easy,pm,easy,11.7,deg,47,20260460,1,0,26,0.23610097780770892,0.0,0.23610097780770892,9.998961061649913,0.6805515259685909,0.6900039117308221,0.13800078234616442
pm_easy,pm,easy,11.7,deg,48,20260461,1,0,19,0.23588296836489378,0.0,0.23588296836489378,9.999684713630433,0.707920452572187,0.6865665557666276,0.1373133111533255
pm_easy,pm,easy,11.7,deg,49,20260462,1,0,25,0.23606576151546815,0.0,0.23606576151546815,9.99247614662831,0.713853966341039,0.6847159865998016,0.13694319731996032
pm_easy,pm,easy,11.7,deg,50,20260463,1,0,31,0.2361718682545925,0.0,0.2361718682545925,9.99827443130405,0.6864676761609096,0.6979980759302229,0.13959961518604458
pm_easy,pm,easy,11.7,deg,51,20260464,1,0,22,0.23762758917975896,0.0,0.23762758917975896,9.946414749404461,0.683199621167557,0.7068642597720212,0.14137285195440424
pm_easy,pm,easy,11.7,deg,52,20260465,1,0,35,0.23693080296330948,0.0,0.23693080296330948,10.0,0.7347861908156165,0.6684573896968803,0.13369147793937605
pm_easy,pm,easy,11.7,deg,53,20260466,1,0,34,0.2358764842809003,0.0,0.2358764842809003,10.0,0.7085742554530405,0.686028541897924,0.1372057083795848
pm_easy,pm,easy,11.7,deg,54,20260467,1,0,32,0.23829322549713555,0.0,0.23829322549713555,9.945149127130039,0.7604359740227611,0.6964754624780347,0.13929509249560695
pm_easy,pm,easy,11.7,deg,55,20260468,1,0,26,0.2359962544610903,0.0,0.2359962544610903,10.0,0.7171725594683471,0.6795048187012387,0.13590096374024774
pm_easy,pm,easy,11.7,deg,56,20260469,1,0,24,0.23590720670576407,0.0,0.23590720670576407,10.0,0.7050073187501822,0.6906938456769628,0.13813876913539255
pm_easy,pm,easy,11.7,deg,57,20260470,1,0,36,0.23602752169136595,0.0,0.23602752169136595,9.99751635573417,0.689110808875769,0.6901202965573215,0.1380240593114643
pm_easy,pm,easy,11.7,deg,58,20260471,1,0,33,0.23618072289236838,0.0,0.23618072289236838,10.0,0.6816373054675411,0.6981812860655362,0.13963625721310724
pm_easy,pm,easy,11.7,deg,59,20260472,1,0,26,0.2412900138052862,0.0,0.2412900138052862,9.807135206885045,0.6830199742287438,0.7209986932556977,0.14419973865113953
pm_easy,pm,easy,11.7,deg,60,20260473,1,0,28,0.23588515618074224,0.0,0.23588515618074224,10.0,0.7063611308807484,0.6888158427938125,0.1377631685587625
pm_easy,pm,easy,11.7,deg,61,20260474,1,0,22,0.23589154304568485,0.0,0.23589154304568485,9.99975078795364,0.7015187073060786,0.6878048134256627,0.13756096268513254
pm_easy,pm,easy,11.7,deg,62,20260475,1,0,28,0.23595116099418564,0.0,0.23595116099418564,10.0,0.7200973760740093,0.6815763741353813,0.13631527482707625
pm_easy,pm,easy,11.7,deg,63,20260476,1,0,23,0.23874526659874695,0.0,0.23874526659874695,10.0,0.7401454169236317,0.7236033712958969,0.1447206742591794
pm_easy,pm,easy,11.7,deg,64,20260477,1,0,27,0.23587592110612862,0.0,0.23587592110612862,10.0,0.7065201835697119,0.6867376886372735,0.1373475377274547
pm_easy,pm,easy,11.7,deg,65,20260478,1,0,26,0.23626246793840217,0.0,0.23626246793840217,9.991432222218467,0.6821291550362082,0.6880636039975124,0.13761272079950249
pm_easy,pm,easy,11.7,deg,66,20260479,1,0,26,0.23625663588798515,0.0,0.23625663588798515,10.0,0.7448683054190018,0.6815277538323857,0.13630555076647716
pm_easy,pm,easy,11.7,deg,67,20260480,1,0,31,0.23637696072409284,0.0,0.23637696072409284,9.983181106333456,0.6969367838260382,0.6953301158595574,0.13906602317191147
pm_easy,pm,easy,11.7,deg,68,20260481,1,0,34,0.23788166919443487,0.0,0.23788166919443487,10.0,0.7940916508561713,0.6769688904337055,0.13539377808674108
pm_easy,pm,easy,11.7,deg,69,20260482,1,0,28,0.23601564338546738,0.0,0.23601564338546738,10.0,0.6857153525090581,0.6875962709644104,0.13751925419288208
pm_easy,pm,easy,11.7,deg,70,20260483,1,0,21,0.23719454461975115,0.0,0.23719454461975115,10.0,0.7132572593042678,0.7141891460034978,0.14283782920069957
pm_easy,pm,easy,11.7,deg,71,20260484,1,0,33,0.23751082967188483,0.0,0.23751082967188483,10.0,0.6572921883873525,0.7190891063458036,0.1438178212691607
pm_easy,pm,easy,11.7,deg,72,20260485,1,0,31,0.2358779949595401,0.0,0.2358779949595401,10.0,0.7069195454698106,0.6877046395943494,0.13754092791886988
pm_easy,pm,easy,11.7,deg,73,20260486,1,0,41,0.2369032789481544,0.0,0.2369032789481544,9.998490693742193,0.6521876630639547,0.6871230774446007,0.13742461548892013
pm_easy,pm,easy,11.7,deg,74,20260487,1,0,38,0.23613092238726238,0.0,0.23613092238726238,9.999743010424071,0.7188470638055934,0.6955524068396709,0.1391104813679342
pm_easy,pm,easy,11.7,deg,75,20260488,1,0,24,0.23634217833156276,0.0,0.23634217833156276,10.0,0.7311161571400254,0.6963145607154866,0.13926291214309733
pm_easy,pm,easy,11.7,deg,76,20260489,1,0,23,0.24380575551089195,0.0,0.24380575551089195,9.993415290749097,0.7449222134400889,0.6184239971545258,0.12368479943090516
pm_easy,pm,easy,11.7,deg,77,20260490,1,0,32,0.23902668303383903,0.0,0.23902668303383903,9.947775996639148,0.7745540628254483,0.7005140805553505,0.1401028161110701
pm_easy,pm,easy,11.7,deg,78,20260491,1,0,28,0.23609742029902592,0.0,0.23609742029902592,9.999403666242848,0.6862160460377538,0.6960909330409774,0.13921818660819546
pm_easy,pm,easy,11.7,deg,79,20260492,1,0,32,0.2358831371427473,0.0,0.2358831371427473,10.0,0.707628259626217,0.6848304724743443,0.13696609449486885
pm_easy,pm,easy,11.7,deg,80,20260493,1,0,24,0.2372173345410513,0.0,0.2372173345410513,9.94207973910992,0.7067307043104268,0.6885434759937712,0.13770869519875423
pm_easy,pm,easy,11.7,deg,81,20260494,1,0,27,0.2358905627755091,0.0,0.2358905627755091,10.0,0.7145886773021044,0.6850757164987689,0.13701514329975378
pm_easy,pm,easy,11.7,deg,82,20260495,1,0,31,0.23588496072586032,0.0,0.23588496072586032,10.0,0.7022403193487645,0.6881858919792062,0.13763717839584125
pm_easy,pm,easy,11.7,deg,83,20260496,1,0,36,0.23867120468390865,0.0,0.23867120468390865,10.0,0.6247563685031875,0.7250388206392369,0.14500776412784738
pm_easy,pm,easy,11.7,deg,84,20260497,1,0,24,0.23953685076131637,0.0,0.23953685076131637,9.91304591281977,0.6300800798488616,0.7033059308937377,0.14066118617874754
pm_easy,pm,easy,11.7,deg,85,20260498,1,0,24,0.2364056984044814,0.0,0.2364056984044814,9.991011356568444,0.675416531165909,0.6873135915426041,0.1374627183085208
pm_easy,pm,easy,11.7,deg,86,20260499,1,0,24,0.2360262923694143,0.0,0.2360262923694143,10.0,0.7137015853216493,0.694135729397591,0.13882714587951822
pm_easy,pm,easy,11.7,deg,87,20260500,1,0,25,0.23600252713104747,0.0,0.23600252713104747,9.996038126696394,0.7040451533662805,0.6911841462341332,0.13823682924682662
pm_easy,pm,easy,11.7,deg,88,20260501,1,0,28,0.2359541372248167,0.0,0.2359541372248167,10.0,0.7060118457715406,0.6929669874834256,0.13859339749668512
pm_easy,pm,easy,11.7,deg,89,20260502,1,0,30,0.23653094991176551,0.0,0.23653094991176551,9.98125255758823,0.7220962390190646,0.6782997176499788,0.13565994352999575
pm_easy,pm,easy,11.7,deg,90,20260503,1,0,23,0.23593366133750132,0.0,0.23593366133750132,9.998248443208336,0.7123872053299348,0.6883322014088654,0.13766644028177308
pm_easy,pm,easy,11.7,deg,91,20260504,1,0,34,0.23609048241545852,0.0,0.23609048241545852,9.991136854715055,0.710171681672877,0.684821946914896,0.1369643893829792
pm_easy,pm,easy,11.7,deg,92,20260505,1,0,21,0.23651673045429925,0.0,0.23651673045429925,9.986770326235755,0.7406959959917273,0.6872280736934065,0.1374456147386813
pm_easy,pm,easy,11.7,deg,93,20260506,1,0,31,0.23672475007365135,0.0,0.23672475007365135,9.982297991138646,0.7009080302962698,0.6764211013402732,0.13528422026805464
pm_easy,pm,easy,11.7,deg,94,20260507,1,0,22,0.2362444934400169,0.0,0.2362444934400169,9.986027548981363,0.702267899235009,0.6923545988226055,0.1384709197645211
pm_easy,pm,easy,11.7,deg,95,20260508,1,0,29,0.23599984012520872,0.0,0.23599984012520872,10.0,0.7032738391141208,0.694893659238461,0.13897873184769222
pm_easy,pm,easy,11.7,deg,96,20260509,1,0,26,0.23587568248097754,0.0,0.23587568248097754,10.0,0.7075188410562898,0.6865343183172884,0.13730686366345768
pm_easy,pm,easy,11.7,deg,97,20260510,1,0,26,0.23607775312932958,0.0,0.23607775312932958,10.0,0.722855750687381,0.6778471758894201,0.13556943517788403
pm_easy,pm,easy,11.7,deg,98,20260511,1,0,20,0.2360028003322207,0.0,0.2360028003322207,9.996296940599802,0.6951115902818432,0.6882373127414584,0.1376474625482917
pm_easy,pm,easy,11.7,deg,99,20260512,1,0,39,0.23627210401148202,0.0,0.23627210401148202,10.0,0.7287786222913903,0.6956864791630573,0.13913729583261145
pm_medium,pm,medium,25.9,deg,0,20360413,1,0,31,0.2359466731745774,0.0,0.2359466731745774,10.0,0.7235193265385212,0.6853303034161013,0.13706606068322028
pm_medium,pm,medium,25.9,deg,1,20360414,1,0,23,0.23593717884939489,0.0,0.23593717884939489,10.0,0.7091628090762143,0.6815132356417253,0.13630264712834506
pm_medium,pm,medium,25.9,deg,2,20360415,1,0,20,0.23647946503246883,0.0,0.23647946503246883,10.0,0.661347932747551,0.6956121654613153,0.13912243309226308
pm_medium,pm,medium,25.9,deg,3,20360416,1,0,30,0.23587566277085792,0.0,0.23587566277085792,10.0,0.7075209672808038,0.6866265438506705,0.1373253087701341
pm_medium,pm,medium,25.9,deg,4,20360417,1,0,25,0.2361732281028603,0.0,0.2361732281028603,10.0,0.7399947337441366,0.6809881340528666,0.13619762681057332
pm_medium,pm,medium,25.9,deg,5,20360418,1,0,29,0.2362354992117582,0.0,0.2362354992117582,9.996684431106718,0.6852462550717784,0.6986778649821912,0.13973557299643824
pm_medium,pm,medium,25.9,deg,6,20360419,1,0,30,0.2358834996642682,0.0,0.2358834996642682,9.999706630508452,0.7080113337763613,0.6872496276859069,0.13744992553718138
pm_medium,pm,medium,25.9,deg,7,20360420,1,0,36,0.2358756627479014,0.0,0.2358756627479014,10.0,0.7075306263534845,0.6866216746740366,0.1373243349348073
pm_medium,pm,medium,25.9,deg,8,20360421,1,0,26,0.23592435575703652,0.0,0.23592435575703652,10.0,0.703989367693547,0.6827645315062967,0.13655290630125932
pm_medium,pm,medium,25.9,deg,9,20360422,1,0,33,0.23588153566607617,0.0,0.23588153566607617,10.0,0.7046357573560583,0.6857377299080639,0.13714754598161277
pm_medium,pm,medium,25.9,deg,10,20360423,1,0,39,0.23587624819698844,0.0,0.23587624819698844,10.0,0.7089155754958903,0.6865638849256379,0.1373127769851276
pm_medium,pm,medium,25.9,deg,11,20360424,1,0,32,0.23592487291036376,0.0,0.23592487291036376,10.0,0.7064429718722995,0.6823117201837139,0.1364623440367428
pm_medium,pm,medium,25.9,deg,12,20360425,1,0,32,0.2361230062530235,0.0,0.2361230062530235,9.995716416421937,0.6861689675854679,0.6931609343726,0.13863218687452
pm_medium,pm,medium,25.9,deg,13,20360426,1,0,23,0.23587971611070496,0.0,0.23587971611070496,10.0,0.7109251264919179,0.6856089733207656,0.13712179466415314
