run_id;call_id;particle_idx;Kp;Ti;Td;pm_deg;gm_db;ms;wc;w180;V;time_simulated;time_cost;total_cost
0;3;22;2.108438009;0.1;10;83.63052542;inf;1.125837964;20.58144536;nan;0;1;15.7814202;15.7814202
0;3;23;10;4.214276413;5.385015239;66.25942782;inf;1.276189215;48.52518681;nan;0.029500519;0;nan;10295005193
0;3;24;0;10;7.082326581;nan;inf;1;nan;nan;2;0;nan;30000000000
0;3;25;0;2.033939823;0;nan;inf;1;nan;nan;2;0;nan;30000000000
0;3;26;10;0.955918823;2.908956535;77.69986394;inf;1.167106014;28.065959;nan;0.00082666;0;nan;10008266603
0;3;27;10;0.1;10;53.19188772;inf;1.449649248;78.66967897;nan;0.112292951;0;nan;11122929506
0;3;28;0;0.1;0;nan;inf;1;nan;nan;2;0;nan;30000000000
0;3;29;0.248372823;1.248990423;5.96930349;85.72890245;inf;1.010949873;0.16112686;nan;0;1;21.8101614;21.8101614
0;3;30;9.140300888;1.210239766;2.076599764;84.06352386;inf;1.116878615;18.68483638;nan;0;1;4.2174932;4.2174932
0;3;31;7.473587483;10;3.566382974;79.32276992;inf;1.154872787;25.84252217;nan;7.17E-05;0;nan;10000716626
0;3;32;9.133407698;3.465326261;6.444793322;64.44139691;inf;1.296548627;52.24650473;nan;0.037823458;0;nan;10378234578
0;3;33;4.058052669;5.771243539;6.84789431;78.92931437;inf;1.159634895;26.84754086;nan;0.00017912;0;nan;10001791200
0;3;34;10;6.349477753;10;53.19570012;inf;1.449589432;78.67869499;nan;0.112261014;0;nan;11122610144
0;3;35;4.734365784;0.1;0;-39.14496284;-25.55381541;1.555271284;3.60277833;1.11843063;14.85878824;0;nan;1.58588E+11
0;3;36;1.156412715;0.1;0.319933785;-24.12986868;-12.84917758;2.373685345;2.02497556;1.124888518;6.91507253;0;nan;79150725305
0;3;37;6.076102586;3.737144505;0.288694273;74.73247888;inf;1.028938932;2.494137934;nan;0.004335434;0;nan;10043354342
0;3;38;0;0.1;0;nan;inf;1;nan;nan;2;0;nan;30000000000
0;3;39;0;7.310234384;0.46701246;nan;inf;1;nan;nan;2;0;nan;30000000000
0;4;0;7.425507961;8.005204839;0;40.22235692;inf;1.764571287;2.537184867;nan;0.247228264;0;nan;12472282639
0;4;1;7.657102915;10;0.890890237;93.52325303;inf;1.048976529;6.810868393;nan;0;1;1.401784405;1.401784405
0;4;2;6.939987719;6.815233372;0;41.13769429;inf;1.737308393;2.439997161;nan;0.235981063;0;nan;12359810633
0;4;3;8.749964816;4.667278188;0;35.07360411;inf;1.936327129;2.789218765;nan;0.315372039;0;nan;13153720387
0;4;4;6.919252384;0.1;0;-40.33813466;-28.84976266;1.531811718;4.136611427;1.11843063;17.35573851;0;nan;1.83557E+11
0;4;5;6.125436797;10;1.592214632;92.57382843;inf;1.065653612;9.681279828;nan;0;1;4.652370678;4.652370678
0;4;6;8.136075542;2.222706704;2.663413416;82.39642404;inf;1.130286973;21.22716619;nan;0;1;7.124896345;7.124896345
0;4;7;8.301048847;7.937619765;3.223382246;79.18775478;inf;1.155565301;25.9425798;nan;0.000103085;0;nan;10001030847
0;4;8;0;6.041615679;0.148242481;nan;inf;1;nan;nan;2;0;nan;30000000000
0;4;9;6.945581727;7.121121526;0;41.27086546;inf;1.733450651;2.440914323;nan;0.234366541;0;nan;12343665410
0;4;10;3.552484008;8.11880166;1.425064073;102.0597032;inf;1.036375912;4.923096273;nan;0;1;5.945003066;5.945003066
0;4;11;2.834587987;8.472724865;3.048083793;96.31584724;inf;1.057987721;8.523661937;nan;0;1;10.89366564;10.89366564
0;4;12;7.616472961;8.004238728;0.462155807;87.70208015;inf;1.028996774;3.796818684;nan;0;1;0.864497075;0.864497075
0;4;13;5.741153283;8.53192548;0;46.22938134;inf;1.618942389;2.179720714;nan;0.178196045;0;nan;11781960445
0;4;14;0;9.092085829;7.002697734;nan;inf;1;nan;nan;2;0;nan;30000000000
0;4;15;7.31821257;10;1.027250394;93.57924891;inf;1.052976677;7.487493829;nan;0;1;1.937290266;1.937290266
0;4;16;10;3.864477388;0;31.88098413;inf;2.074584163;3.006269429;nan;0.361787451;0;nan;13617874513
0;4;17;5.088655147;5.792679414;2.431983766;90.42707545;inf;1.080204339;12.25719323;nan;0;1;14.0371691;14.0371691
0;4;18;7.431643927;10;0;40.77593392;inf;1.749316036;2.537753822;nan;0.2403949;0;nan;12403949000
0;4;19;5.039882239;0.1;0;-39.40147855;-26.096987;1.546044085;3.684983193;1.11843063;15.25753613;0;nan;1.62575E+11
0;4;20;9.052498835;5.880436059;2.609810802;81.02481263;inf;1.140410579;23.07178936;nan;0;1;11.20682515;11.20682515
0;4;21;10;7.639997836;9.206597665;54.9428569;inf;1.422260591;74.07001209;nan;0.098103191;0;nan;10981031906
0;4;22;3.43048276;2.144893758;0;47.68426414;inf;1.57993246;1.604134462;nan;0.163172935;0;nan;11631729350
0;4;23;6.601679992;10;0;43.38036131;inf;1.682003993;2.36850033;nan;0.209530928;0;nan;12095309277
0;4;24;2.770311659;8.926288108;8.654409525;81.49071985;inf;1.140636645;23.33413664;nan;0;1;31.34401523;31.34401523
0;4;25;9.904084418;2.36499349;9.996391721;53.40721221;inf;1.445842199;78.11156274;nan;0.110496307;0;nan;11104963066
0;4;26;8.844461277;2.181557124;0;29.81024063;inf;2.181377238;2.822013202;nan;0.393595616;0;nan;13935956165
0;4;27;4.021519675;3.601134366;5.693889164;82.08138299;inf;1.135582958;22.34205789;nan;0;1;22.44434288;22.44434288
0;4;28;9.902709333;10;3.630883955;74.0681586;inf;1.198850649;34.10454563;nan;0.005497929;0;nan;10054979285
0;4;29;6.440315733;3.491485857;0;39.26465603;inf;1.789959788;2.342907178;nan;0.259276289;0;nan;12592762889
0;4;30;10;0.400431602;1.793735095;84.63336959;inf;1.111659635;17.64197476;nan;0;1;2.75441023;2.75441023
0;4;31;6.652605897;0.1;2.927072244;84.15443285;inf;1.118859169;18.96859135;nan;0;1;4.704631829;4.704631829
0;4;32;9.901595703;6.952869855;1.08352315;89.67391255;inf;1.07250975;10.70244087;nan;0;1;5.83775307;5.83775307
0;4;33;6.242272604;5.315931797;3.867917765;81.00322801;inf;1.142293867;23.52284585;nan;0;1;17.12674537;17.12674537
0;4;34;6.328331134;7.392984466;0;43.46032597;inf;1.679015361;2.310950989;nan;0.20861684;0;nan;12086168404
0;4;35;6.931203373;10;5.656414229;72.6168087;inf;1.213032916;36.83368314;nan;0.008517424;0;nan;10085174240
0;4;36;0;0.827286818;0;nan;inf;1;nan;nan;2;0;nan;30000000000
0;4;37;8.608192095;2.554587231;0;31.62644365;inf;2.086547773;2.774409631;nan;0.365625149;0;nan;13656251490
0;4;38;10;10;2.205198551;81.90611449;inf;1.132696172;21.61494313;nan;0;1;12.45306809;12.45306809
0;4;39;5.279093287;4.955519562;0;45.92377494;inf;1.62410877;2.074947534;nan;0.181435799;0;nan;11814357991
0;5;0;7.170159497;10;2.831724199;83.45730493;inf;1.123185098;19.93668136;nan;0;1;14.98263521;14.98263521
0;5;1;10;7.011732405;0.712942519;90.79362702;inf;1.051806788;7.178064605;nan;0;1;3.7123479;3.7123479
0;5;2;7.030628506;6.909569514;2.806966611;83.87795873;inf;1.1202453;19.39698648;nan;0;1;14.97045084;14.97045084
0;5;3;4.162549626;4.332551011;10;71.58765868;inf;1.223022661;38.82235843;nan;0.01105742;0;nan;10110574198
0;5;4;5.418436642;7.744522957;0.705564848;96.80595306;inf;1.029476653;3.820548743;nan;0;1;2.683902747;2.683902747
0;5;5;9.398689464;7.553551818;1.958399697;84.41307623;inf;1.113908285;18.1518292;nan;0;1;10.49172333;10.49172333
0;5;6;10;0.1;0;-40.80382734;-32.04857922;1.532351787;4.732080995;1.11843063;19.96107463;0;nan;2.09611E+11
